epoch,train_loss,val_loss,val_mae,val_psnr,val_ssim
1,0.21728171408176422,0.6438932120800018,0.650870144367218,3.2193448061954317,0.15593220395372162
2,0.11756525074060147,0.2674180567264557,0.23245815932750702,10.711510018228866,0.3242007034157084
3,0.10724691760081512,0.1868782863020897,0.1634434163570404,13.642840595738328,0.39088085689473334
4,0.09807989860956486,0.11907241120934486,0.11057479679584503,16.15277469566751,0.45460378094256965
5,0.09650646379360786,0.16029704734683037,0.13899168372154236,14.798345828981597,0.43683835488357664
6,0.09503091126680374,0.11008634231984615,0.10039743781089783,17.085553638069637,0.48490085468580924
7,0.09109556388396484,0.13071069866418839,0.1188935860991478,15.765094116783027,0.4557815992561539
8,0.09477032147921048,0.14236266911029816,0.12086433917284012,15.867312944206972,0.4623312844205752
9,0.08777941648776715,0.11055430211126804,0.09934870898723602,17.27196919434082,0.490536953876286
10,0.08399938562741646,0.11734979599714279,0.09706274420022964,17.6091148939786,0.5172844688742292
11,0.08360737504867408,0.09612972848117352,0.09273318946361542,17.811287135198707,0.5306131818125324
12,0.08145943284034729,0.09444447420537472,0.08963616192340851,18.098190727428133,0.5369672300663738
13,0.07625661790370941,0.09300707466900349,0.08618730306625366,18.44050647348736,0.5443568905359758
14,0.07491496148017737,0.09259352274239063,0.08581826090812683,18.375343262736106,0.5506744598504564
15,0.07487609753241906,0.1039861124008894,0.09723661094903946,17.659114407664937,0.544147801753767
16,0.07443794378867516,0.0947544313967228,0.09193959832191467,18.117743957125278,0.5331507647577647
17,0.07298208200014554,0.1052566934376955,0.10469397902488708,16.532965947063936,0.5272951397559988
18,0.0689354080420274,0.08722356706857681,0.08235391229391098,18.79409970785993,0.5626300520122329
19,0.06826951240117733,0.09900973737239838,0.09528153389692307,17.795313028955544,0.5378045086754093
20,0.06783578946040227,0.08341657184064388,0.08089865744113922,19.04547927416922,0.5634338407295932
21,0.06855555595113681,0.0884530209004879,0.08734118193387985,18.340150229236983,0.5585272654735636
22,0.06689464386839133,0.08757339604198933,0.08468698710203171,18.728331913811363,0.5709254070099723
23,0.06702473473090392,0.08568097092211246,0.08394183218479156,18.69342833288976,0.5596435995943609
24,0.06528489893445602,0.08516962453722954,0.08075465261936188,19.127432807377897,0.5784062325151833
25,0.06247683872397129,0.09412710182368755,0.09179040044546127,18.01221241464517,0.5591501788121532
26,0.06372602226642463,0.10787217319011688,0.11234193295240402,16.015414487028682,0.48480308255402915
27,0.0598541096999095,0.0833206009119749,0.08360986411571503,18.64176396313258,0.5745388899259625
28,0.06196590828207823,0.09420337155461311,0.0912415161728859,18.143407556545892,0.5660746944196609
29,0.060443152888463095,0.08207286894321442,0.08101263642311096,19.034387278234632,0.5815632646376262
30,0.05918133058227026,0.08323541097342968,0.08282438665628433,18.94320980012644,0.5853503295268797
31,0.06115922016593126,0.09220497123897076,0.08847300708293915,18.20830317483748,0.5641180782716395
32,0.06090375551810631,0.07957461476325989,0.07928715646266937,19.42579473520531,0.5956932789294261
33,0.059078170703007624,0.0760346781462431,0.07510391622781754,19.880764230082722,0.6085789919067185
34,0.058672875739060916,0.07581602968275547,0.07626046985387802,19.9175753263534,0.6001304372125498
35,0.05634076921985699,0.0836340431123972,0.08236485719680786,19.14073414006949,0.589613516428244
36,0.05502747515073189,0.08249472640454769,0.08039406687021255,19.11257524856429,0.5888706172746766
37,0.058363896722976975,0.07946469634771347,0.07729920744895935,19.803977002295493,0.6079956311932867
38,0.05106235524782768,0.0730504672974348,0.07485099881887436,19.85947305037225,0.6100007275252544
39,0.05228987278846594,0.07584385946393013,0.07782531529664993,19.52384789687755,0.6005347207682004
40,0.05124482197257189,0.0770351029932499,0.07918423414230347,19.426459040080005,0.6133129577223386
41,0.05255301439991364,0.07173673901706934,0.07447469234466553,19.755174093446684,0.6133570742915083
42,0.050912144378973886,0.07302243821322918,0.07311927527189255,20.213841315956337,0.6113025218535036
43,0.05194765873826467,0.07004859577864408,0.07359988987445831,20.129811789036037,0.5992416320159314
44,0.05232347691288361,0.07422976195812225,0.07328232377767563,20.26963839866747,0.610342075288131
45,0.04798579473908131,0.07317138649523258,0.0748194009065628,20.12232243703127,0.6042111290451458
46,0.048554232773872524,0.06896297074854374,0.07279641926288605,20.08442817734992,0.6164122242028475
47,0.047324884396332964,0.07098681572824717,0.074955053627491,19.807560855888475,0.6057177216608592
48,0.04487163516191336,0.06821066606789827,0.07295656949281693,20.158859433905214,0.6241466338828306
49,0.05490160704805301,0.07575676031410694,0.07971616089344025,19.537925322375454,0.5963274534326561
50,0.05109089756241211,0.07497118227183819,0.07870279252529144,19.660777629086343,0.5952156474306398
