epoch,train_loss,val_loss,val_mae,val_psnr,val_ssim
1,0.12621342157945037,0.1288983832512583,0.12275301665067673,16.171569107364327,0.6033931511166054
2,0.08867622050456703,0.18996636356626237,0.18789610266685486,12.72986523595457,0.4823311578855533
3,0.08288946305401623,0.08462297171354294,0.0823325514793396,19.380315550313686,0.6924842155306804
4,0.07656845613382757,0.07902330160140991,0.07573671638965607,19.97643634776567,0.7063136341189327
5,0.06945254153106362,0.0698145085147449,0.06963445991277695,20.636435319336087,0.7222597246122564
6,0.06098488823045045,0.08913635675396238,0.08743790537118912,19.5263523912964,0.7315321207343224
7,0.05838300799950957,0.0813080764242581,0.08006025105714798,20.14646586108635,0.7363365950676236
8,0.05589792528189719,0.06891102130923953,0.06797149032354355,21.239410912454574,0.7531291310181119
9,0.05367923842277378,0.06845503140773092,0.06631358712911606,21.511044685818398,0.7656492180195312
10,0.054586744867265224,0.0657035458300795,0.06556420773267746,21.339511141996812,0.7668975860911769
11,0.053946303320117295,0.06623269670775958,0.06513106822967529,21.7691873952203,0.7662809329360926
12,0.050949337892234325,0.06587397626468114,0.06440400332212448,21.761231599078293,0.7626562100376638
13,0.04934867355041206,0.059656695063625066,0.05872645229101181,22.537184142011196,0.7782291841524304
14,0.0457814164692536,0.06299441041690963,0.061873894184827805,22.34571609390395,0.7871070058812615
15,0.0447650239802897,0.05650507499064718,0.05483567342162132,23.071696330398186,0.7931450553936014
16,0.044270025566220284,0.059009509959391186,0.0574980303645134,22.838005685020224,0.7866695510284939
17,0.04311874450650066,0.06156243224229131,0.05897372588515282,22.573529875961125,0.7960201715697268
18,0.042449845117516816,0.06335976453764099,0.062275480479002,22.31123848170018,0.7965983597704076
19,0.041187279275618494,0.053282856941223145,0.053082581609487534,23.473099321432095,0.8010717833657884
20,0.040907624759711325,0.055117631064994,0.05361706763505936,23.43939635260927,0.8063314806508
21,0.037666764575988054,0.057597190141677856,0.056388434022665024,23.099625459745056,0.8108947923450696
22,0.03852106735575944,0.0634117020027978,0.06080840155482292,22.424935046950498,0.8058068499000071
23,0.037413580692373216,0.05303754763943808,0.051603659987449646,23.765108179821926,0.8203314616243348
24,0.039365764358080924,0.05769112440092223,0.056658290326595306,22.98475386076937,0.8076306010733593
25,0.03834380907937884,0.05572843604854175,0.05350290611386299,23.492209632243686,0.8190331933791485
26,0.03785422339569777,0.053245791899306436,0.052380744367837906,23.67725231950965,0.8194464966782142
27,0.036730571766383946,0.05670646471636636,0.05498137325048447,23.33162986491343,0.8190285259589922
28,0.0368940417538397,0.053729460175548284,0.05189499258995056,23.680493442460648,0.8241532410439437
29,0.036148973973467946,0.05085063725709915,0.05010499060153961,23.986286143685483,0.824656215010213
30,0.03815723693696782,0.05185152483837945,0.050598401576280594,24.04818211192197,0.8298729157392948
31,0.03778908570529893,0.056561811694077084,0.05474384129047394,23.252115727718078,0.8186118899884813
32,0.03604697313858196,0.0546292316700731,0.05312778800725937,23.655780745382543,0.8201014145109139
33,0.03460982127580792,0.05202898010611534,0.05040406063199043,23.966907805927185,0.8277602467183937
34,0.035382098285481334,0.05602700635790825,0.054580207914114,23.432677570194986,0.8237346022757555
35,0.03247963450849056,0.053104011075837274,0.05199078097939491,24.015326986489608,0.8356024363851682
36,0.0347854575375095,0.05401267483830452,0.05240767076611519,23.73397230304396,0.8268509900806652
37,0.035506699001416564,0.057284075766801834,0.05580649524927139,23.241393129283566,0.827877311262679
38,0.03457732143579051,0.061508815203394206,0.0604359470307827,22.923582527692826,0.8265933306840797
39,0.031564453965984285,0.05150561247553144,0.04922050982713699,24.25676125199253,0.8414485153031123
40,0.033928773598745465,0.05140087593879018,0.0505494698882103,24.090537982227403,0.8384844898585821
41,0.03028395783621818,0.04922661132046154,0.047819577157497406,24.533719521284848,0.8417178940424788
42,0.03354601765749976,0.05497947654553822,0.05273502692580223,23.906279690635078,0.8325040934232778
43,0.03228617872809991,0.06215873573507581,0.05964050441980362,22.91664518699572,0.8341556003902969
44,0.03132746502524242,0.051271210823740275,0.04894014447927475,24.39486436295678,0.846485017277233
45,0.02876895759254694,0.0512337615447385,0.04903028905391693,24.50384917056328,0.8444839324167471
46,0.03278063767356798,0.05556865941200938,0.053681764751672745,23.876965117265467,0.8417692232522869
47,0.030965153069701046,0.0701788988496576,0.06665033102035522,21.880602378523445,0.8150311859005558
48,0.04609170398907736,0.0806410898055349,0.08001943677663803,20.2803432381564,0.8015729774329106
49,0.04141219420125708,0.06581614060061318,0.06468303501605988,22.355403794617164,0.822415357723233
50,0.03642310731811449,0.05614300072193146,0.054932981729507446,23.610873544137245,0.8427211135064064
