epoch,train_loss,val_loss,val_mae,val_psnr,val_ssim
1,0.14549966342747211,0.14822160452604294,0.15272952616214752,14.989518753090293,0.4529138736699966
2,0.07899210264440626,0.07738962237324033,0.07862318307161331,19.685293301383293,0.6140024215117288
3,0.06547425279859453,0.059951516666582653,0.06026146933436394,22.25205364438383,0.6411797033007572
4,0.05859411938581616,0.06342214399150439,0.06461911648511887,21.75586934950754,0.6883031917328577
5,0.06287500902544707,0.07112194118755204,0.07273738086223602,20.934722298153506,0.6880274598379253
6,0.05930866731796414,0.05026557402951377,0.050969287753105164,22.928801946334787,0.7038874230250513
7,0.05023339297622442,0.044120503323418755,0.04465973377227783,24.224941936892506,0.7361160680771739
8,0.04819941078312695,0.043814299894230704,0.04442719370126724,24.345484994504208,0.7473728179494867
9,0.04643374402076006,0.0489256036068712,0.049477800726890564,23.342014568033182,0.7487909937871035
10,0.04931514209602028,0.05688515518392835,0.05848953127861023,23.22900776939507,0.7468116644462113
11,0.04924946534447372,0.04286676911371095,0.04347299039363861,24.3693019681817,0.7635844450768383
12,0.047252818767447025,0.04379724604742868,0.04408187046647072,24.214460791193844,0.7600881900271942
13,0.04457923234440386,0.04209112908158984,0.04242628440260887,24.88849907823646,0.749489953295776
14,0.04026991390855983,0.03814405894705227,0.03858215734362602,25.64156226321335,0.7836025851307988
15,0.044702581712044775,0.06353061167257172,0.0648738369345665,21.70124914660161,0.7419483260879577
16,0.042177106137387455,0.037459079176187515,0.037726614624261856,25.727588258191645,0.7891295627464247
17,0.044414281961508095,0.04543296992778778,0.04619370028376579,24.43256305414848,0.7758692027560192
18,0.03956426784861833,0.045498832528080256,0.045667972415685654,24.195635230658205,0.7813906704961557
19,0.0403702684561722,0.03778225449579103,0.03775646537542343,25.600718087563777,0.7884621847036827
20,0.0364828190067783,0.03337555591549192,0.03366785869002342,26.567934561433773,0.7994999820216276
21,0.036451844905968755,0.033591797043170245,0.034074317663908005,26.548732124166314,0.8121059230261511
22,0.03438587218988687,0.031464241445064545,0.03155242279171944,26.926207472930255,0.8081301631604408
23,0.03396301087923348,0.029267984309366772,0.029442811384797096,27.496962100910054,0.8144232550367831
24,0.0324522071168758,0.03301603559936796,0.03327074274420738,26.787219974317136,0.8151228638325293
25,0.032086372550111264,0.03127893512802465,0.03148658946156502,27.096513707946528,0.8161259390994117
26,0.03251028509112075,0.029549732006021907,0.029758138582110405,27.451566585693495,0.8235582209416933
27,0.0381846537347883,0.03268081907715116,0.033027466386556625,26.717184918071283,0.8129684387534194
28,0.0376399114029482,0.03841718765241759,0.038420502096414566,25.46293557144588,0.7999181490113074
29,0.03683395544067025,0.04662179946899414,0.04731891304254532,23.92378532764066,0.7851778323479917
30,0.03940922225592658,0.051838282495737076,0.05196627601981163,23.90111005559848,0.7642207123404678
31,0.036239734559785575,0.03315205393092973,0.03326336294412613,26.46597959270101,0.8163139141583862
32,0.03341425227699801,0.029704840587718145,0.02977040596306324,27.476133077641713,0.8262222675212604
33,0.035804452607408166,0.03225165153188365,0.03191966563463211,26.961010893194207,0.8200801237813414
34,0.03378607000922784,0.029185627720185688,0.029088886454701424,27.53012836522332,0.8250517685676758
35,0.03056570270564407,0.027981638376201903,0.028068192303180695,27.87504628635915,0.8307327964696029
36,0.03018909494858235,0.028490785509347916,0.02861151285469532,27.781788689875448,0.833164988077162
37,0.030628060980234295,0.029634795018604825,0.029768092557787895,27.614161582550636,0.8341440807737315
38,0.03016652399674058,0.026019604610545293,0.02609230764210224,28.457781450631416,0.8390354920904111
39,0.029822451702784747,0.02829082895602499,0.02837245725095272,28.00783968860351,0.8396928329408517
40,0.028488769836258143,0.026831754616328647,0.027007920667529106,28.210832278136095,0.8417470234032634
41,0.02943609084468335,0.02606060409120151,0.026241770014166832,28.45873073892293,0.841626692755051
42,0.02931496180826798,0.026703591591545513,0.026959963142871857,28.27929670753427,0.8438296238170017
43,0.028661679185461253,0.02603459730744362,0.026166090741753578,28.44487762775501,0.843735973112648
44,0.02780388540122658,0.02589727858347552,0.025966109707951546,28.61317120509996,0.8464136452896343
45,0.028053079615347087,0.0253506779138531,0.025507280603051186,28.62132819046404,0.8463597314152342
46,0.02787098434055224,0.02567599687193121,0.02575031667947769,28.55358190881624,0.8491549561104736
47,0.028074189205653965,0.032874943422419686,0.03308076038956642,26.957008474950822,0.8406487040828339
48,0.026552271796390414,0.02789358821298395,0.02804657444357872,28.001400814759926,0.8427619286536375
49,0.02887702186126262,0.028372082859277725,0.02865433506667614,27.819325419451,0.8399499042661307
50,0.02694239601260051,0.025974711935435022,0.02590755745768547,28.602113738701817,0.8452435892790315
